SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AGE,PHONE_CHANGE_YEARS,YEARS_EMPLOYED,CREDIT_PERCENT_INCOME,ANNUITY_CREDIT_PERCENT_INCOME,CREDIT_REFUND_TIME,DAYS_EMPLOYED_PERCENT,INCOME_PER_PERSON,FLAG_CG_ratio,DAYS_ID_4200,NAME_CONTRACT_TYPE_,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,TARGET
101066,1,0,1,1,112500.0,405000.0,20677.5,405000.0,0.022625,-1261.0,-1518,9.0,1,1,0,2,2,18,0,0,0,0.1240517663442677,0.1598759250200174,0.2044226253763287,0.9816,1,0,24.0,2.0,4.0,3.6,0.1838,19.58650707290533,0.1778153153153153,37500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101067,1,1,0,0,225000.0,450000.0,47880.0,450000.0,0.008068,-3879.0,-4719,9.0,1,0,1,3,3,6,0,1,1,0.5228789566867131,0.1903469096762412,0.2340151665320674,0.9816,1,0,33.0,7.0,3.0,2.0,0.2128,9.398496240601505,0.0814520797155379,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
101068,1,1,0,2,67500.0,900000.0,35824.5,900000.0,0.028663,-3049.0,-4664,64.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.3233695403077088,0.2650494299443805,0.9881,1,0,39.0,8.0,3.0,13.333333333333334,0.5307333333333333,25.122472051249844,0.0883916083916084,16875.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101069,0,1,0,0,225000.0,679500.0,45724.5,679500.0,0.02461,-11293.0,-2269,3.0,1,1,1,2,2,16,0,1,1,0.4809044024296791,0.5109120741947333,0.5262949398096192,0.9816,1,0,51.0,2.0,5.0,3.02,0.20322,14.860742052947543,0.0916466506538564,112500.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
101070,0,1,0,0,157500.0,1125000.0,33025.5,1125000.0,0.019101,-5118.0,-3157,13.0,1,0,0,2,2,11,0,1,1,0.4809044024296791,0.4146332352864123,0.5226973172821112,0.9816,0,0,56.0,0.0,1.0,7.142857142857143,0.2096857142857142,34.06458645592043,0.0183589542739645,78750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101071,0,1,0,0,135000.0,414792.0,20083.5,315000.0,0.011703,-3843.0,-4277,15.0,1,0,0,2,2,13,0,1,1,0.4809044024296791,0.7106327285967036,0.520897599048938,0.9816,0,0,42.0,1.0,1.0,3.0725333333333333,0.1487666666666666,20.6533721711853,0.0120726986418214,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101072,1,0,0,0,180000.0,945000.0,31360.5,945000.0,0.026392,-5582.0,-1149,9.0,1,0,1,2,2,16,0,0,0,0.4809044024296791,0.7687604167915286,0.237916079507114,0.9861,1,0,48.0,5.0,18.0,5.25,0.174225,30.13344812742144,0.3729898074745187,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101073,1,1,1,0,540000.0,485640.0,44671.5,450000.0,0.0084739999999999,-6768.0,-2999,18.0,1,0,0,2,2,10,0,0,0,0.7958510848616179,0.2865009592694596,0.2340151665320674,0.9791,1,0,39.0,6.0,4.0,0.8993333333333333,0.082725,10.871360934824216,0.098923665203229,270000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
101074,0,1,0,0,173250.0,765261.0,39204.0,684000.0,0.030755,-3501.0,-2928,14.0,1,0,0,2,2,16,0,0,0,0.2405568391561073,0.6300926656844718,0.7801436381572275,0.9513,0,0,43.0,4.0,15.0,4.417090909090909,0.2262857142857142,19.51997245179064,0.3510483309051751,173250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101075,1,0,0,0,121500.0,533668.5,37273.5,477000.0,0.072508,-2681.0,-4344,9.0,1,0,0,1,1,15,0,0,0,0.4809044024296791,0.683801833453737,0.6785676886853644,0.9965,1,0,45.0,3.0,6.0,4.392333333333333,0.3067777777777777,14.317638536762043,0.1436212726713802,121500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101076,1,0,0,0,126000.0,324216.0,25744.5,256500.0,0.0084739999999999,-1238.0,-4859,9.0,1,0,0,2,2,14,0,0,0,0.4809044024296791,0.5788915109956365,0.1117563710719636,0.9816,1,0,44.0,7.0,8.0,2.573142857142857,0.2043214285714285,12.593602517042475,0.1805182641273806,126000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101077,0,1,0,0,202500.0,720000.0,46143.0,720000.0,0.026392,-7029.0,-2640,3.0,1,0,0,2,2,11,0,0,0,0.4809044024296791,0.5650856255453044,0.5226973172821112,0.9727,1,0,45.0,1.0,3.0,3.555555555555556,0.2278666666666666,15.603666861712504,0.066320293398533,101250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101078,1,0,1,1,90000.0,225000.0,10620.0,225000.0,0.028663,-1371.0,-1224,9.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.4399279899664719,0.4578995512067301,0.9816,1,0,37.0,1.0,3.0,2.5,0.118,21.1864406779661,0.0862472567666422,30000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101080,1,0,1,0,90000.0,207396.0,16515.0,157500.0,0.008068,-3808.0,-1602,9.0,1,1,0,3,3,8,1,1,0,0.2345484455409018,0.0893242230482238,0.5226973172821112,0.9816,1,0,24.0,2.0,1.0,2.3044,0.1835,12.558038147138964,0.0295467263570229,45000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
101081,0,0,0,0,117000.0,1061599.5,31171.5,927000.0,0.025164,-2423.0,-4352,9.0,1,0,0,2,2,12,0,0,0,0.4809044024296791,0.162144567666238,0.5316861425197883,0.9742,1,0,57.0,2.0,8.0,9.0735,0.2664230769230769,34.056734517106975,0.144125551929353,58500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101082,1,0,0,1,270000.0,545040.0,26640.0,450000.0,0.002506,-2202.0,-4519,9.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.6529433915642018,0.5226973172821112,0.9791,1,0,40.0,0.0,6.0,2.018666666666667,0.0986666666666666,20.45945945945946,0.1475758824337316,90000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101083,1,0,1,0,117000.0,450000.0,20979.0,450000.0,0.018209,-615.0,-1389,9.0,1,1,0,3,3,17,0,0,0,0.4809044024296791,0.5490998669171783,0.6940926425266661,0.9816,1,0,29.0,4.0,3.0,3.8461538461538463,0.1793076923076923,21.45002145002145,0.1178885070637648,58500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101084,0,1,0,1,157500.0,531706.5,28975.5,459000.0,0.010147,-3517.0,-3555,4.0,1,0,0,2,2,15,1,0,1,0.4395765400653497,0.0421026699183325,0.7076993447402619,0.9861,0,0,30.0,5.0,4.0,3.375914285714286,0.1839714285714285,18.35020965988508,0.1236771878163246,52500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101085,1,1,0,0,182250.0,900000.0,48082.5,900000.0,0.04622,-6945.0,-5154,5.0,1,1,0,1,1,11,0,1,1,0.7082750104502049,0.6977062252562043,0.5298898341969072,0.9871,1,0,36.0,3.0,12.0,4.938271604938271,0.2638271604938271,18.717828731867105,0.3369606287312023,91125.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101086,0,1,1,0,135000.0,225000.0,23053.5,225000.0,0.018029,-6214.0,-1192,12.0,1,0,1,3,2,13,0,0,0,0.080416806238027,0.4988866386732695,0.5370699579791587,0.9816,1,0,24.0,0.0,3.0,1.6666666666666667,0.1707666666666666,9.759906304899474,0.1097007103761499,135000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101088,1,0,1,0,166500.0,225000.0,14377.5,225000.0,0.019101,-8574.0,-1189,9.0,1,1,1,2,2,18,0,0,0,0.4809044024296791,0.5835115836898781,0.5709165417729987,0.9816,1,0,48.0,7.0,14.0,1.351351351351351,0.0863513513513513,15.64945226917058,0.2881586402266289,83250.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101089,1,0,1,0,157500.0,562500.0,15786.0,562500.0,0.01885,-10528.0,-3193,9.0,1,1,1,2,2,17,0,0,0,0.4809044024296791,0.4939503253502717,0.4632753280912678,0.9816,1,0,54.0,6.0,27.0,3.571428571428572,0.1002285714285714,35.63283922462942,0.502392831687201,157500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101093,1,0,0,0,166500.0,152820.0,17370.0,135000.0,0.011703,-6104.0,-692,9.0,1,0,0,2,2,16,0,1,1,0.1274361888957101,0.2972843676473985,0.0914119938141264,0.9816,1,0,25.0,0.0,3.0,0.9178378378378378,0.1043243243243243,8.797927461139896,0.1373045584672979,83250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101094,1,0,0,0,112500.0,819432.0,23958.0,684000.0,0.028663,-1668.0,-4414,9.0,1,1,0,2,2,9,0,0,0,0.4809044024296791,0.5924959277437121,0.5226973172821112,0.9781,1,0,65.0,6.0,9.0,7.28384,0.21296,34.202854996243424,0.1406758871547604,112500.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
101095,1,0,1,0,67500.0,450000.0,19822.5,450000.0,0.0105,-10389.0,-4738,9.0,1,0,1,3,3,12,0,0,0,0.4809044024296791,0.6026710134844642,0.6894791426446275,0.9841,0,0,58.0,5.0,28.0,6.666666666666667,0.2936666666666667,22.70147559591373,0.4845696489241223,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101096,0,0,0,0,112500.0,550980.0,35343.0,450000.0,0.018029,-1314.0,-1386,9.0,1,0,0,3,3,6,0,1,1,0.1002068956111346,0.0357634800925385,0.4578995512067301,0.9816,1,0,24.0,0.0,2.0,4.8976,0.31416,15.589508530685002,0.0857887579329102,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101098,1,1,1,1,180000.0,1096020.0,59589.0,900000.0,0.0196889999999999,-5056.0,-3702,8.0,1,0,0,2,2,7,0,0,0,0.4809044024296791,0.7190967411117091,0.4596904504249018,0.9816,1,0,31.0,4.0,1.0,6.089,0.33105,18.39299199516689,0.0265715559518502,60000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
101100,1,0,1,0,135000.0,315000.0,17086.5,315000.0,0.0088659999999999,-4598.0,-3447,9.0,1,0,0,2,2,16,0,0,0,0.4809044024296791,0.7974668019357112,0.4848514754962666,0.9876,1,0,30.0,6.0,1.0,2.333333333333333,0.1265666666666666,18.435607058203846,0.0442938062958492,135000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101101,0,0,0,0,247500.0,270000.0,13500.0,270000.0,0.010032,-2078.0,-2178,9.0,1,0,0,2,2,6,0,0,0,0.4118725112740185,0.3193064951067591,0.5226973172821112,0.9767,0,0,53.0,2.0,4.0,1.0909090909090908,0.0545454545454545,20.0,0.078428343375045,123750.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101102,1,0,0,2,90000.0,500211.0,28062.0,463500.0,0.005084,-1145.0,-4302,9.0,1,0,0,2,2,12,0,1,1,0.4809044024296791,0.6930975012798511,0.7091891096653581,0.9871,1,0,36.0,3.0,0.0,5.5579,0.3118,17.825208466966004,0.0127844151891028,22500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101103,1,0,1,0,193500.0,715095.0,55341.0,675000.0,0.0116569999999999,-739.0,-1390,9.0,1,1,1,1,1,20,1,1,0,0.4809044024296791,0.7054206117920669,0.3376727217405312,0.9816,1,0,32.0,2.0,5.0,3.695581395348837,0.286,12.92161327045048,0.1589167092488503,96750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101105,1,0,0,0,112500.0,157500.0,9171.0,157500.0,0.018209,-6451.0,-3118,9.0,1,0,0,3,3,9,0,0,0,0.2258910626476954,0.4755406638212493,0.4956658291397297,0.9722,1,0,29.0,2.0,2.0,1.4,0.08152,17.17369970559372,0.0770113842915909,56250.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
101106,0,0,0,0,157500.0,824242.5,42273.0,666000.0,0.018801,-11406.0,-2996,9.0,1,0,0,2,2,14,0,0,0,0.4809044024296791,0.3617482564267205,0.3296550543128238,0.9816,1,0,53.0,5.0,6.0,5.2332857142857145,0.2684,19.498083883329784,0.1168517376105284,78750.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101108,0,0,0,0,180000.0,450000.0,22018.5,450000.0,0.016612,-4013.0,-79,9.0,1,0,0,2,2,16,0,0,0,0.6877474746599473,0.7178361282252773,0.3791004853998145,0.9771,0,0,31.0,4.0,1.0,2.5,0.122325,20.437359493153483,0.034433668475843,180000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101109,0,1,1,0,135000.0,781920.0,37746.0,675000.0,0.004849,-4989.0,-3843,13.0,1,1,0,2,2,10,0,0,0,0.4809044024296791,0.2810034914316457,0.5226973172821112,0.9806,1,0,37.0,2.0,9.0,5.792,0.2796,20.71530758226037,0.235049401976079,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101110,1,1,1,2,135000.0,755190.0,31995.0,675000.0,0.02461,-7014.0,-2108,13.0,1,0,0,2,2,15,0,0,0,0.4809044024296791,0.6554465501818523,0.6738300778602003,0.9801,1,0,37.0,0.0,10.0,5.594,0.237,23.60337552742616,0.2782171631310518,33750.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101111,1,1,0,0,225000.0,854896.5,43780.5,702000.0,0.0228,-2388.0,-154,5.0,1,0,0,2,2,9,0,0,0,0.4809044024296791,0.4327642376052069,0.7121551551910698,0.9816,1,0,28.0,1.0,9.0,3.79954,0.19458,19.52687840476925,0.3201097071211676,112500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101112,1,0,0,0,202500.0,247500.0,11596.5,247500.0,0.018634,-9619.0,-4167,9.0,1,0,0,2,2,15,0,0,0,0.4809044024296791,0.4580982326055676,0.5082869913916046,0.9791,1,0,43.0,6.0,5.0,1.2222222222222223,0.0572666666666666,21.342646488164533,0.1235100831132014,101250.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101113,1,0,0,0,400500.0,1125000.0,45949.5,1125000.0,0.031329,-9090.0,-2125,9.0,1,0,0,2,2,8,0,0,0,0.819097044058422,0.5790247751095708,0.4848514754962666,0.9697,1,0,51.0,6.0,25.0,2.808988764044944,0.1147303370786516,24.48340025462736,0.4995965789898338,400500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101114,1,1,0,0,360000.0,754740.0,20884.5,630000.0,0.030755,-3372.0,-4248,9.0,1,0,0,2,2,17,1,1,0,0.6294814876318789,0.6026029385315065,0.6626377922738201,0.9816,0,0,34.0,3.0,4.0,2.0965,0.0580125,36.13876319758673,0.1036344588605044,360000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101115,0,1,0,1,202500.0,266652.0,14593.5,202500.0,0.0088659999999999,-1606.0,-2677,7.0,1,1,0,2,2,9,0,1,1,0.4809044024296791,0.4476845255025789,0.6363761710860439,0.9816,1,0,28.0,6.0,1.0,1.3168,0.0720666666666666,18.271970397779832,0.0306322176551184,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101116,1,1,0,0,135000.0,352044.0,17253.0,247500.0,0.009175,-4580.0,-4708,64.0,1,0,0,2,2,10,0,1,1,0.4809044024296791,0.7050751396313083,0.5691487713619409,0.9816,1,0,39.0,0.0,7.0,2.607733333333333,0.1278,20.404799165362547,0.1715079916608756,67500.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101119,0,1,0,1,202500.0,350581.5,34150.5,333000.0,0.031329,-857.0,-2792,19.0,1,0,0,2,2,11,0,0,0,0.4809044024296791,0.6519863876654277,0.5226973172821112,0.995,0,0,28.0,6.0,8.0,1.7312666666666667,0.1686444444444444,10.265779417578074,0.3050947867298578,67500.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101120,0,0,0,0,225000.0,270000.0,13500.0,270000.0,0.026392,-1070.0,-2525,9.0,1,0,0,2,2,11,0,0,0,0.3119764885538404,0.6770546616209138,0.6347055309763198,0.9916,0,0,42.0,4.0,4.0,1.2,0.06,20.0,0.0912425492893168,225000.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101121,0,0,0,2,180000.0,436032.0,20326.5,360000.0,0.002506,-1897.0,-1833,9.0,1,1,1,2,2,1,0,0,0,0.4809044024296791,0.7157452918824071,0.0005272652387098,0.9856,1,0,42.0,3.0,1.0,2.4224,0.112925,21.45140580030994,0.0133712292487565,45000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
